Abacavir ,INDICATION: Abacavir is an antiviral drug used to treat AIDS/HIV infection by acting on the enzyme called reverse transcriptase. Abacavir will not cure the HIV infection but reduces the viral load and delays the progression of the disease. ,CONTRADICTION:  Moderate to severe liver disease Previous allergic reaction to abacavir,"DOSAGE:  Treatment of HIV-1/AIDS along with other medications. Dose in adults is 600 mg daily, as a single dose or divided into two doses.",HOWTOTAKE: It comes as a tablet to take with or without food.  It is also available in combination with other anti-HIV drugs.,"WARNINGS: 						• Caution is advised when used in patients with history of depression or at risk for heart disease•  Avoid use with alcohol.•  Take along with other anti-HIV drugs and not alone, to prevent resistance.•  Continue other precautions to prevent spread of HIV infection.",SIDEEFFECTS: ,"PRECAUTION: •  Monitor and treat the signs of lactic acidosis such as upset stomach, fluctuations in heartbeat,unexplained muscle pain, and difficulty in breathing.•  Patient's body fat and cardiac parameters should be measured regularly to avoid heart related illness.",STORAGE: Store at room temperature (20° to 25°C). 
Acebutolol hydrochloride,"Acebutolol is used for treating hypertension, cardiac arrhythmia, and angina.","Acebutolol is used to treat high blood pressure and irregular heartbeat.It helps by relaxing the narrowed blood vessels, makes it wider and thereby allows the blood to flow very easily resulting in low blood pressure. ","The drug is contraindicated in people with following conditions:•	Heart failure, poor circulation, and low blood pressure. •	Persistent slow heart rate (bradycardia). •	Atrioventricular block (AV block) in the heart.•	Tumor of adrenal gland called as pheochromocytoma. •	Known allergy to the drug. ",•	For hypertension: Initial treatment is with 400 mg once a day or 200 mg twice a day. Maintenance dose is 400-800 mg per day. •	For ventricular arrhythmia: Initial therapy is with 200 mg twice a day. Maintenance dose is 600 to 1200 mg per day in divided doses.,"•	Take the missed dose as soon as you remember. If your next dose is less than 8 hours away, skip the missed dose.•	Never take two doses together. ","•	Take the drug with water.•	Taking the drug after meal is advisable to reduce chances of stomach upset. However, the drug can be taken on an empty stomach.",						•	Acebutolol interacts with many drugs. Make sure your doctor knows all the drugs you are taking before starting the treatment with acebutolol. •	Never stop the drug abruptly without consulting your doctor. ,"							•	Heart - Chest pain, low blood pressure and heart failure. •	Central Nervous System - Depression, fainting, dizziness, fatigue, headache, feeling light-headed, sleeplessness and abnormal dreams. •	Skin and mucous membranes- Rash, swelling (especially of the face/tongue/throat) and itching due to allergic reaction. •	Gastrointestinal - Constipation, diarrhoea, indigestion, flatulence, loss of appetite, nausea, vomiting and abdominal pain.•	Genitourinary - Increased urination at night, painful urination. •	Musculoskeletal - Joint/muscle pain. •	Respiratory - Cough, difficulty in breathing. •	Liver - Increase in liver enzymes, jaundice, dark urine, clay-coloured stools •	Eye - Dry eye and eye pain. •	Miscellaneous - Development of anti-nuclear antibodies, swelling of ankles or feet. ","The drug should be used with extreme caution in patients with the following conditions:•	Pregnancy and breastfeeding.•	Kidney functioning problems.•	Liver functioning problems.•	Asthma or breathing problem or chronic obstructive pulmonary disease (COPD). •	Chest pain due to Prinzmetal’s angina, an angina which occurs due to spasm of blood vessels. •	Skin condition known as psoriasis.•	Muscle weakness due to myasthenia gravis. •	Hyperthyroidism or high thyroid hormone level. •	In patients with diabetes, since it may mask the effects of low blood sugar levels. ","Acebutolol should be avoided with: •	Other beta blockers due to additive effects.•	Other drugs that can slow down the heart like verapamil, digitalis, amiodarone and diltiazem. •	Drugs used in the treatment of asthma due to opposite effects on the bronchi. •	Antidiabetes medications since acebutolol can block the signs of hypoglycemia. •	Drugs that act on alpha receptors. Along with alpha agonists like ephedrine, it can produce excessive rise in blood pressure, while with alpha blockers like prazosin, it can result in excess fall in blood pressure. •	NSAIDs like ibuprofen and naproxen, which may block the effect of acebutolol on blood pressure. •	Anticholinesterase drugs used in Alzheimer's disease like rivastigmine due to additive effect on the heart and blood pressure. •	Drugs that lower blood pressure and increase potassium levels like chlorthiazide. •	Other drugs that may lower blood pressure like antihypertensive medications, aldesleukin, and barbiturates.","Store is a cool, dry place away from direct sunlight. Keep out of the reach of children. "
Aceclofenac ,"INDICATION: Aceclofenac is a nonsteroidal anti-inflammatory drug (NSAID), prescribed for fever and to relieve pain and swelling in osteoarthritis, rheumatoid arthritis, and ankylosing spondylitis.It blocks the action of cyclo-oxygenase responsible for causing pain and inflammation. ","CONTRADICTION: Contraindicated in patients with severe ulcer, gastrointestinal bleeding, and hypersensitivity. ",DOSAGE: Adult- PO- The recommended dose is 100 mg twice daily.,"HOWTOTAKE: It comes as a tablet to take by mouth, with food.","WARNINGS: 						•  Caution should be exercised in patients with history of Crohn's disease, bruising, heart, liver, or kidney disease, gastrointestinal disease, blood clotting problems, systemic lupus erythematosus, elderly, during pregnancy, alcohol-dependent patients, and breastfeeding.•  It may cause dizziness or drowsiness, do not drive a car or operate machinery while taking this medication.","SIDEEFFECTS: 							Diarrhea, nausea, headache, indigestion, heartburn, abdominal pain, flatulence, feeling sick, dizziness and rash.",PRECAUTION:  Avoid excess dosage. ,STORAGE: Store it in an airtight container in a cool dry place. Protect from light. 
Acenocoumarol ,"INDICATION: Acenocoumarol is a blood thinner agent prescribed to treat or prevent the formation of blood clots or thrombus in the blood vessels helps by dissolving the blood clots and reducing the complication of thromboembolic disorders. It inhibits vitamin K reductase, resulting in depletion of the reduced form of vitamin K","CONTRADICTION: This medication is not advisable in patients with active bleeding or risk of serious bleeding, severe high blood pressure and pregnancy.",DOSAGE: Adult: PO- 4-12 mg on the 1st day and 4-8 mg on the 2nd day. Maintenance: 1-8 mg/day as a single dose.,"HOWTOTAKE: It comes as a tablet to take by mouth, with food.","WARNINGS: 						•  Caution should be exercised in patients with history of bleeding disorders, peptic ulcer, severe wounds, allergies, stroke, stomach infections, liver or kidney impairment, elderly, children and breastfeeding. •  Avoid alcohol consumption while taking this medication. ","SIDEEFFECTS: 							•  Central Nervous System: Headaches, dizziness, or weakness.•  Skin: Hair loss, rash, hives and itching. •  Gastrointestinal: Loss of appetite, nausea, vomiting, pink or brown urine and diarrhea. •  Respiratory: Sudden shortness of breath.•  Liver : Liver damage. •  Potentially Fatal: Severe bleeding.•  Others: Feeling sick, unusual pain or swelling.•  Potentially Fatal: Severe bleeding.",PRECAUTION: Avoid excess dosage.,STORAGE: Oral: Store it at room temperature (20-25°C) and in an airtight container.
Acetaminophen and Codeine ,"INDICATION: Acetaminophen and codeine is a combination of non-opiate and opioid (opium-like sleep inducing) analgesics used to treat patients with fever, headache and helps to suppress the cough symptoms by acting on the cough center in the brain. ",CONTRADICTION: Hypersensitivity.,DOSAGE: Adult: PO- Per tab contains paracetamol 500 mg and codeine phosphate 8 mg: 1-2 tabs 4-6 hourly. Max: 4-doses/24 hr.,"HOWTOTAKE: It comes as a tablet,capsule and liquid to take by mouth, with food.","WARNINGS: 						•  Caution should be exercised in patients with history of allergy to narcotic pain medication, or to sulfites, depression, respiratory problems, diarrhea, irregular heart rate, low blood pressure, asthma, epilepsy, thyroid disease, liver or kidney impairment, during pregnancy, alcohol dependency and breastfeeding. •  Avoid alcohol consumption. •  Avoid long-term use of this medication; otherwise it may lead to restlessness and irritability.  •  It may cause dizziness or lightheadedness, do not drive a car or operate machinery, and get up slowly from bed while taking this medication.","SIDEEFFECTS: 							•   Most Common :Drowsiness, lightheadedness, dizziness, slow heartbeat, sedation, shortness of breath, unusual thoughts or behavior, nausea, vomiting, flushing, vision changes, easy bruising or bleeding, stomach pain, loss of appetite, constipation, itching, decrease in platelets in blood, dark urine, clay-colored stools and difficulty in urinating. ",PRECAUTION:  Avoid excess dosage it causes (possibly fatal) liver damage.  It may cause severe allergic reactions; if it so consult with your doctor.,STORAGE: Store tablets and solutions at room temperature (15°-30°C). Keep this medication out of reach of children. 
Acetaminophen and Hydrocodone Bitartrate           ,"INDICATION: Acetaminophen and hydrocodone is a combination of non-opioid and narcotic or sleep-inducing agents used to treat moderate to severe pain associated with inflammation. Acetaminophen increases the hydrocodone effects in relieving the pain, but this combination is often misused. ",CONTRADICTION: Hypersensitivity.,"DOSAGE: Adult: PO-  1 to 2 tablets or capsules every 4 to 6 hours or 5 to 10 mL (elixir, solution 15 mL) every 4 to 6 hours as needed. Max 6 doses/day. Children (younger than 12 yr of age): PO- 10 to 15 mg acetaminophen/kg/dose every 4 hour to max 2.6 g per 24 hour. Children (2 to 13 years of age and at least 12 kg) - 0.2 mL/kg. Max, 6 doses/day.","HOWTOTAKE: This medication comes in the form of tablet, capsule and oral solution to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of liver or kidney failure, when under  active treatment for thyroid disorders, Addison's disease, asthma, drug abuse or addiction, enlargement of prostate, urethral stricture (narrowing of urethra), lung disease, elderly, children, during pregnancy and breastfeeding. •  Patient may develop with increased risk of respiratory depression; monitor them carefully while taking this medication. •  It may cause dizziness or drowsiness, do not drive a car or operate machinery while taking this medication. •  Avoid taking sleeping pills during the treatment.","SIDEEFFECTS: 							•   Most Common :Lightheadedness, dizziness, sedation, convulsions, nausea and vomiting. •   Central Nervous System :Drowsiness, headache, fainting, mental clouding, fear, impairment of mental and physical performance, anxiety, psychic dependence, mood changes, somnolence progressing to stupor or coma, malaise and lethargy. •    Gastrointestinal :Constipation, upper stomach pain, loss of appetite. •    Genitourinary :Urethral spasm, urinary retention, decreased urination, renal toxicity; spasm of vesical sphincters. •  Heart: Hypotension, bradycardia and circulatory collapse.•    Respiratory :Respiratory depression, irregular breathing and acute airway obstruction. •   Special Senses :Hearing impairment or permanent loss of hearing, ringing in the ears, blurred vision.  •   Skin :Cold and clammy skin, sweating profusely, rash and itching. •   Miscellaneous :Allergic reactions.","PRECAUTION:  Avoid excess dosage and long-term use of this medication, because mental and physical dependence can occur.",STORAGE: Store it at controlled room temperature (25°C) and in an airtight container. Keep this medication out of reach of children. Do not refrigerate.
Acetaminophen and Oxycodone                        ,INDICATION: Acetaminophen and oxycodone is a combination of pain-relieving medications including non-opioid and narcotic or sleep-inducing drugs help to relieve moderate to severe pain. Acetaminophen or paracetamol increase the pain-relieving effects of oxycodone. ,"CONTRADICTION: Contraindicated in patients with significant respiratory depression, intestinal obstruction and hypersensitivity.","DOSAGE: The usual adult dosage is one tablet every 6 hours as needed for pain. The total daily dose of acetaminophen should not exceed 4 grams. The available dosages are oxycodone/acetaminophen 2.5/325, 7.5/325, 7.5/500, 10/325 and 10 /650 mg.","HOWTOTAKE: It comes as a tablet, capsule and solution  to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of liver or kidney diseases, heart problems, lung disease, seizure disorders, serious head injury or brain diseases, spinal problems, underactive thyroid, adrenal gland problems, breathing problems, any allergy, who are taking other medications, elderly, children, during pregnancy and breastfeeding. •  It may cause dizziness, lightheadedness, blurred vision or drowsiness, do not drive a car or operate machinery and get up slowly from bed while taking this medication. •  Avoid alcohol consumption. •  It may lead to constipation; take proper diet, drink adequate water and avoid antidiarrheals while on this medication.","SIDEEFFECTS: 							•   Serious :Respiratory depression, difficulty in breathing, respiratory arrest, circulatory depression, low blood pressure and shock. •   Body as a Whole :Severe allergic reactions, uneasiness, weakness, fatigue, chest pain, fever, chills, thirst, headache and increased sweating. •  Heart :High blood pressure, fast/slow heart rate and palpitations. •   Central Nervous System :Lack of consciousness, tremor, tingling, drowsiness, seizures, epilepsy, anxiety, mental impairment, agitation, swelling of the brain, confusion, dizziness, sleeplessness, nervousness, hallucinations, depression, suicidal thoughts and drug abuse. •   Gastrointestinal :Indigestion, taste disturbances, abdominal pain, enlarged abdomen, increased sweating, diarrhea, dry mouth, flatulence, gastrointestinal disorders, nausea, vomiting, inflammation of pancreas, intestinal obstruction and constipation. •   Liver :Liver failure and jaundice. •   Eye and ENT :Hearing loss, ringing in the ear, visual disturbances and redness of eye. •   Blood :Decreased platelet count.  •   Metabolic :Decreased/increased sugar level in blood, acidity, alkalosis and dehydration. •   Musculoskeletal :Muscle pain and weakness.  •   Respiratory :Asthma, lung swelling, bronchospasm, respiratory arrest, respiratory depression, pulmonary edema, laryngeal edema and shallow/fast breathing. •   Skin and Appendages :Redness, rash, flushing and hives. •   Genitourinary :Liver inflammation, papillary necrosis, protein in urine, kidney insufficiency, kidney failure and urinary retention.",PRECAUTION:  If condition worsens consult with your doctor.  Avoid excess dosage. ,STORAGE: Store it at room temperature (20° to 25°C) and in an airtight light- resistant container. Keep away from children.
Afatinib ,"INDICATION: •  Afatinib is prescribed as a first-line treatment to treat non-small cell lung cancer, a specific type of lung cancer that has moved to nearby tissues or other body parts in patients who have specific non-epidermal growth factor receptor (EGFR) mutations detected by an FDA-approved test.•  It is a tyrosine kinase inhibitor that works by blocking the cancer cells from multiplication.•  Afatinib is also recommended to treat a particular squamous non-small cell lung cancer, a tumor that has gone to other parts of the body which has showed treatment failure with platinum-based chemotherapy or cancer drugs. ",CONTRADICTION: Afatinib should not be used in patients with-•  Allergy to afatinib•  Cancer with resistant EGFR mutations•  Pregnancy and breastfeeding•  Children (lack of data on safety and effectiveness)•  Patients undergoing fertility treatmentsCaution is required while treating patients with-•  Eye disorders (dry eye or eye damage)•  Severe kidney or liver disease•  Lung disease•  Skin disorders,"DOSAGE: •  The recommended adult dose of afatinib is 40 mg taken one time daily.•  Patients with severe kidney disease can be started initially with 30 mg of afatinib given once daily.•  The dose of afatinib can either be adjusted or modified based on the side effects experienced by the patients during the treatment, to avoid dangerous interactions with other drugs and in patients with a history of severe liver disease.•  The treatment with afatinib can be permanently discontinued if any serious or life-threatening side effects occur.",HOWTOTAKE: •  Afatinib comes as a tablet which should be taken by mouth on an empty stomach preferably either two hours after a meal or one hour before a meal.•  Never take afatinib tablets in smaller or larger amounts but exactly as directed by the doctor.•  Do not take a missed dose of afatinib tablets if the next scheduled dose is within 12 hours.•  Take afatinib tablets at the same time every day and do not stop taking afatinib tablets without the doctor’s approval.,"WARNINGS: 						Severe diarrhea occurs during the treatment of afatinib and patients should be given anti-diarrheal medicines such as loperamide which can be taken until the loose stools stop.If diarrhea does not stop after day 1 or 2, the dose of afatinib can be reduced, or treatment can be stopped temporarily and it is advised to treat the patient according to the symptoms.Breastfeeding is not advised during afatinib treatment and should be avoided for at least two weeks after the last dose of afatinib to avoid complications to the baby.Men with reproductive potential and women of childbearing age who wish to have a baby should store their sperm and egg in a sperm and egg or ova bank respectively as the infertility status may be irreversible in some cases.Skin reactions such as blistering of skin and pimple like red-colored rashes or blemishes can occur during afatinib treatment that can last for weeks. In such cases, either dose reduction is advised or treatment can be stopped depending on the severity of skin disorders.The treatment with afatinib can either be modified or stopped permanently if the patients show the following•  Pneumonitis and other respiratory illness•  Worsening of liver function•  Pain and swelling of the eye","SIDEEFFECTS: 							•  Gastrointestinal: Diarrhea, indigestion, painful mouth sores, dryness and swelling of lips, nausea, vomiting•  Nervous system: Headache, dizziness, sleeping difficulty, fever, abnormal weakness•  Skin: Itching, dry skin, rashes looking like acne, nail disorders, hair loss•  Eye: Swelling and pain, red eye, tear secretion, sensitivity to light, blurred vision, dry eye•  Respiratory: Nose bleeding, pneumonitis, runny nose•  Others: Kidney failure, urinary tract infection, muscle pain, dehydration, weight loss, lab abnormalities of liver enzymes, potassium, and white blood cells",PRECAUTION: •  Women of childbearing age should follow effective contraceptive measures during afatinib treatment and should continue contraception for at least 14 days after the last dose of afatinib.•  This effective contraception helps to avoid pregnancy and subsequent harm to the fetus.,"INTERACTION: The following drugs cause increased exposure to afatinib resulting in afatinib toxicity and should not be taken together.•  Anti-fungal drugs (e.g., Ketoconazole, Itraconazole)•  Erythromycin•  Anti-arrhythmic drugs (e.g., Quinidine, Amiodarone)•  Antiviral drugs (e.g., Nelfinavir, Saquinavir)•  Immune-suppressing drugs (e.g., Tacrolimus, Cyclosporine)•  VerapamilIn such cases, the dose of afatinib can be reduced by 10 mg and then resumed with the usual dose when the above medications are discontinued.Some drugs reduce the concentration of afatinib leading to treatment failure or loss of response and should be avoided taken together.•  Anticonvulsant drugs (e.g., Phenytoin, Carbamazepine, Phenobarbital)•  Rifampicin•  St.John’s WortThe dose of afatinib can be increased by 10 mg when the above medicines are given along with afatinib and then resume with the usual afatinib dose after 2 to 3 days of stopping those medicines.",STORAGE: • Store afatinib tablets at room temperature between 20°C and 25°C.• Keep the tablets in the original container.• Protect the tablets from excess heat and moisture.
Agalsidase  ,INDICATION: Agalsidase is prescribed for treating patients with Fabry disease; a rare genetic disorder occurs due to a deficiency of alpha-galactosidase-A (an enzyme responsible for breaking down fat). Agalsidase provides the enzyme alpha-galactosidase A to the body.,CONTRADICTION: Hypersensitivity.,DOSAGE: The recommended dosage is 1.0 mg/kg body weight infused every 2 weeks as an IV infusion.,HOWTOTAKE: It comes as a solution for injection to be administered by a healthcare provider into the vein.,"WARNINGS: 						•  Caution should be exercised in patients with history of heart or lung problems, any allergy, who are taking other medications, children, during pregnancy and breastfeeding. •  It may cause dizziness, do not drive a car or operate machinery while taking this medication.","SIDEEFFECTS: 							•   Most Common :Chills, fever, feeling hot or cold, difficulty in breathing, nausea, swelling of the face, mouth, and throat, flushing, headache, vomiting, tingling, fatigue, itching, pain in extremity, high blood pressure, chest pain, throat tightness, abdominal pain, dizziness, fast heart rate, nasal congestion, diarrhea, muscle pain, back pain, pallor, slow heart rate, hives, low blood pressure, face swelling, rash, and drowsiness.  •   Infections : Upper respiratory tract infection and fungal infection. •   Central Nervous System :Anxiety and depression. •   Respiratory :Cough, difficulty in breathing and wheezing.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it in refrigerator (2°-8°C). Do not freeze it.
Albendazole ,"INDICATION: Albendazole is an antihelminthic drug prescribed for treating a variety of parasitic worm infestations such as ascariasis, filariasis or roundworm disease, giardiasis, trichuriasis, pinworm disease, neurocysticercosis, and hydatid disease. It is also used to treat strongyloidiasis, trichinosis,  trichostrongyliasis, capillariasis, cutaneous larva migrans, and microsporidiosis  including Septata intestinalis  infection. Albendazole works by killing sensitive parasites in the body. ","CONTRADICTION: Contraindicated in pregnant and breastfeeding women, neonates, patients with known hypersensitivity, and liver impairment.","DOSAGE: Dosing of ALBENZA (albendazole) will vary, depending upon which of the following parasitic infections is being treated.Hydatid cyst disease:PO- Adults >= 60 kg: 400 mg twice daily with meals for 28 days followed by a 14-day drug-free period. Repeat for 2 more cycles. For inoperable hydatid cysts, up to 5 cycles may be given. Adults < 60 kg: 15 mg/kg/day  (not to exceed 800 mg/day) given in two divided doses for 28 days followed by a 14-day drug-free period. Repeat as above. Children >= 6 years: 15 mg/kg/day  given in two divided doses for 28 days, followed by a 14-day drug-free period. Repeat as above.Cysticercosis or neurocysticercosis (larval form of T. solium):PO- Adults >= 60 kg: 400 mg  twice daily for 8 - 30 days. Treatment may be repeated as necessary. Adults < 60 kg: 15 mg/kg/day  given in two divided doses for 8 - 30 days. Maximum dosage 800 mg/day. Treatment may be repeated as necessary. Children >= 6 years: 15 mg/kg/day given in two divided doses for for 8 - 30 days. Maximum dosage 800 mg/day. Treatment may be repeated as necessary.Capillariasis: PO- Adults and Children >= 2 years: 200 mg  twice daily for 10 days. Cutaneous larva migrans: PO- Adults: 400mg once daily for 3 days. Children: 5 mg/kg/day for 3 days. Giardiasis: PO- Adults: 400 mg once daily for 3 days. Microsporidiosis  including Septata intestinalis infection: PO- Adults: 400 mg  twice daily to 1600 mg  twice daily has been used. Average dosage 800 mg  twice daily. May take up to 2 months to see effect. Intestinal parasites in immigrants: PO- Adults: 400 mg once daily for 5 days. Strongyloidiasis  or taeniasis † (tapeworm infection): PO- Adults and Children >= 2 years: 400 mg  once daily for 3 days. May repeat course in 3 weeks. Children < 2 years: 200 mg once daily for 3 days. May repeat course in 3 weeks. Trichinosis: PO- Adults: 400 mg twice daily for 15 days. Trichostrongyliasis: PO- Adults: 400 mg  as a single dose. ",HOWTOTAKE: It comes in a tablet form to take by mouth (orally). Should be taken with food.,"WARNINGS: 						• Monitor blood counts and liver function. •  Patients being treated for neurocysticercosis should receive appropriate steroid and anticonvulsant therapy as required.•  It is important to take iron every day while you are being treated for hookworm infection because it causes anemia.• Administer within 7 days of start of normal menstruation in women of childbearing age. • Adequate non-hormonal contraceptive measures must be taken during and for 1 month after therapy. • Perform liver function tests and blood counts before and every 2 wk during high dose therapy of hydatid disease. • It may cause bone marrow depression. • It may cause dizziness. Do not drive or perform other possibly unsafe tasks until you know how you react to it. •  In young children, the tablets should be crushed or chewed and swallowed with glass of  water.","SIDEEFFECTS: 							•  Central Nervous System:Headache, seizures, confusion, raised intracranial pressure, dizziness/vertigo, signs that meningeal sings.•  Skin:Reversible hair loss, infection, hypersensitivity including rash and hives, allergic reactions. •  Gastrointestinal:Abdominal pain, nausea/vomiting. •  Genitourinary:Acute kidney failure, dark urine. •  Liver:Abnormal Liver Function Tests, inflammation of liver•  Blood:Decrease in the number of white blood cells, thrombocytes, hemoglobin. •  Miscellaneous:Fever.","PRECAUTION: Do not change the dose, without your Doctor's advice.","STORAGE: Store in room temperature in an airtight container and keep away from excess heat, moisture and children."
Albumin Human ,"INDICATION: Albumin human is derived from human plasma, used to treat shock as a result of blood loss in the body (hypovolemia), burns, low protein levels (hypoproteinemia) due to surgery or liver failure, adult respiratory distress syndrome, dialysis, and as an additional medicine in bypass surgery. It increases blood plasma volume or serum albumin levels. ","CONTRADICTION: Contraindicated in patients with heart failure, severe anemia, history of hypersensitivity, parenteral nutrition (intravenous feeding of a person). ","DOSAGE: Adult: IV- Acute hypovolemic shock- Initial: 25 g, adjust according to response. Usual rate: Up to 5 ml/min using 5% solution. Hypoproteinaemia- Up to 2 g/kg/day. Usual rate: Up to 5 ml/min using 5% solution.",HOWTOTAKE: It comes as a solution for injection to be administered by a healthcare provider into the vein.,"WARNINGS: 						• Caution needed for patients with hypertension or low cardiac reserve, pulmonary edema and severe anemia. •  Administration of additional fluids for dehydrated patients. • Monitor for signs of cardiac overload in injured or postoperative patients. • It may carry risk of viral transmission. • Blood volume administration and rate of infusion must always be individualized according to situation and response. • Caution should be exercised in patients with history of heart, kidney, and liver diseases. •  Do not use sterile water for injection as a diluent, as this may cause haemolysis in recipients. It can also be diluted in an isotonic solution (e.g. 5% glucose or 0.9% sodium chloride).","SIDEEFFECTS: 							•  Rare: Nausea, fever, chills, flushing, hives, skin rash, itching, headache, breathing difficulty, severe stomach cramps, vomiting or diarrhea,  sudden unexpected changes in blood pressure, rapid heart beat or allergic reactions may occasionally occur.•  Potentially Fatal:  Anaphylactic shock.","PRECAUTION:  Harmful during pregnancy, lactation.  Do not use solutions, which are cloudy or have deposits.  Do not use plastic containers in series connections.  Such use could result in air embolism due to residual air being drawn from the primary container before the administration of the fluid from the secondary container is complete. ","STORAGE: Store below 30°C. Do not freeze. Store away from heat, moisture, and light."
Albuterol (Salbutamol)                             ,"INDICATION: Albuterol or salbutamol is a short-acting β2-adrenergic receptor agonist, used to prevent and treat wheezing, shortness of breath, coughing, and chest tightness caused by lung diseases such as asthma and chronic obstructive pulmonary disease (COPD); a group of diseases that affect the lungs and airways. It relaxes the smooth muscles in the airway, which allows air to flow in and out of the lungs more easily.  Salbutamol has been used in treating acute hyperkalemia on account of its potassium-depleting properties by stimulating potassium inflow in cells.",CONTRADICTION: Hypersensitivity.,"DOSAGE: PO- The usual starting dose is 1.25 mg or 0.63 mg, 3 or 4 times daily. The emergency room treatment is a massive dose of Salbutamol given by aerosol nebulization in doses of > 7.5 mg / hour and continued until the side effects of tremor or tachycardia are evident in patients. Usual Adult Albuterol Dose for Acute Asthma and Acute Chronic Obstructive Pulmonary Disease - Metered-dose inhaler: 2 puffs every 4 to 6 hours as needed. Inhalation capsules: 200 mcg inhaled every 4 to 6 hours and may increase to 400 mcg inhaled every 4 to 6 hours, if necessary. Bronchospasm Prophylaxis: Metered-dose inhaler: 2 puffs (180 or 216 mcg) 15 minutes before exercise.Inhalation capsules: 200 mcg inhaled 15 minutes before exercise. Less than 1 year: Nebulizer: 0.05 to 0.15 mg/kg/dose every 4 to 6 hours with subsequent doses titrated based on clinical response. 1 year to 4 years: Nebulizer: 1.25 to 2.5 mg every 4 to 6 hours with subsequent doses titrated based on clinical response. 5 years or older: Metered-dose inhaler (HFA): 2 puffs (216 mcg) every 4 to 6 hours as needed. Inhalation capsules: 200 mcg inhaled every 4 to 6 hours and may increase to 400 mcg inhaled every 4 to 6 hours, if necessary. 12 years or older: Nebulizer: 2.5 to 5 mg every 6 hours as needed. ","HOWTOTAKE: It comes as a tablet, capsule and syrup to take by mouth, on an empty stomach. It also comes as a solution for injection to be administered by a healthcare provider either into the large muscle or under the skin.","WARNINGS: 						•  Caution should be exercised in patients with history of heart disease, high blood pressure, or congestive heart failure, a heart rhythm disorder; epilepsy, diabetes, overactive thyroid, kidney problems, adrenal gland tumor, who are taking other medications, any allergy, elderly, children, during pregnancy and breastfeeding.  •  It may cause dizziness, do not drive a car or operate machinery while taking this medication. •  An inhaler should not be given to a child younger than 4 years old.  •  Albuterol solution in a nebulizer should not be given to a child younger than 2 years of age.","SIDEEFFECTS: 							•   Most Common :Tremor, anxiety, headache, muscle cramps, dry mouth, and palpitations. •   Central nervous system :Sleeplessness, weakness, dizziness, drowsiness. •   Heart :Fast / slow heart rate, flushing and chest pain. •   Musculoskeletal :Muscle cramps, muscle, bone or back pain. •   Gastrointestinal :Nausea, worsening of diabetes, vomiting. •   Respiratory :Inflammation of bronchus, nose bleed, cough and throat irritation. •   Skin :Allergic reactions and rash. ♦•   Miscellaneous :Flu symptoms, metabolic acidosis.  ",PRECAUTION:  This medication may affect blood sugar level; monitor blood sugar level regularly.  Avoid excess dosage.,STORAGE: Store it at controlled room temperature (between 2°C and 25°C). Protect from light and excessive heat. 
Albuterol and Ipratropium ,"INDICATION: Albuterol or salbutamol and Ipratropium combination is prescribed to prevent wheezing, difficulty in breathing, chest tightness, and coughing in chronic obstructive pulmonary disease (COPD) such as chronic bronchitis (swelling of the air passages that lead to the lungs) and emphysema (damage to the air sacs in the lungs). It relaxes airway muscles that result in easy breathing.  ",CONTRADICTION: Contraindicated in patients with a history of hypersensitivity,DOSAGE: It is available as 90/18 mcg or 100/20 mcg (albuterol/ipratropium) per actuation of the inhaler. The recommended dose is one 3 mL vial administered 4 times per day. ,"HOWTOTAKE: It comes as a solution (liquid) to inhale by mouth using a nebulizer, as directed by your physician.","WARNINGS: 						•  Caution should be exercised in patients with history of increased eye pressure, difficulty in urinating, enlarged prostate, seizures, overactive thyroid, high blood pressure, irregular heartbeat, diabetes, heart, liver or kidney disease, who are taking other medications, any allergy, elderly, pediatric, during pregnancy and breastfeeding.  •  Do not use more than 12 puffs of the inhalation aerosol in 24 hours. •  It is recommended to “test-spray” three times before using for the first time. •  It may cause dizziness, blurred vision, or drowsiness, do not drive a car or operate machinery while taking this medication. • 	 It may cause severe breathing problems, if it is so consult with your healthcare provider. •  Avoid contact with eyes.","SIDEEFFECTS: 							•   Body As A Whole :Pain, headache, uncontrollable shaking of a part of the body and nervousness.   •   Heart : Chest pain, fast heart rate, elevated blood pressure, nausea, dizziness, heartburn. •   Gastrointestinal :Diarrhea, indigestion, nausea. •   Skin – Hives, Rash, swelling of the eyes, face, lips, tongue, throat, hands, feet, ankles, or lower legs and itching.  •   Musculoskeletal :Leg cramps.  •   Respiratory: Lung inflammation, lung disease, inflammation of pharynx, pneumonia.   •   Genitourinary :Urinary tract infection. ♦•  Eye:Mydriasis(dilation of the pupil).",PRECAUTION:  Avoid excess dosage.,STORAGE: Store between (2°C and 25°C). Protect from light and moisture.
